num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
100,0.1,0.1,0.05,degree_based,0.3182179927825928,dmp,0.0029726028442382812,0.15880879095438483,tensor(0.8424),0.9460587642427707,0.9680706521739131
100,0.1,0.1,0.05,degree_based,0.3182179927825928,Srivastava,0.0015568733215332031,0.04326470818965471,tensor(0.9928),0.9927392678355846,1.0
100,0.1,0.1,0.05,degree_based,0.3182179927825928,ALE,0.0004947185516357422,0.24032573978477273,tensor(0.9862),0.9731025267161941,1.0
100,0.1,0.1,0.05,degree_based,0.3182179927825928,Modified_ALE,0.0006663799285888672,0.10879962157639879,tensor(0.9589),0.9917535805173945,1.0
100,0.1,0.1,0.05,degree_based,0.37526702880859375,Matic,0.0008971691131591797,0.03616529370863797,tensor(0.9963),0.9940781455018353,0.9999999999999999
100,0.1,0.1,0.05,degree_based,0.37526702880859375,fixed_point,0.0015406608581542969,0.10185855118356502,tensor(0.9802),0.9939517643354983,1.0
100,0.1,0.1,0.05,degree_based,0.37526702880859375,dmp,0.0027294158935546875,0.22254152019068327,tensor(0.7764),0.9159757225780486,0.9235880398671097
100,0.1,0.1,0.05,degree_based,0.37526702880859375,Srivastava,0.0015401840209960938,0.04581801744926438,tensor(0.9939),0.9926329854465348,1.0
100,0.1,0.1,0.05,degree_based,0.37526702880859375,ALE,0.0004622936248779297,0.3474001530555526,tensor(0.9795),0.9781377607188868,1.0
100,0.1,0.1,0.05,degree_based,0.37526702880859375,Modified_ALE,0.0005834102630615234,0.12529631600550784,tensor(0.9579),0.9904449782827222,1.0
100,0.1,0.1,0.05,degree_based,0.44950342178344727,Matic,0.0009601116180419922,0.03850458293949824,tensor(0.9967),0.9909991762613094,1.0
100,0.1,0.1,0.05,degree_based,0.44950342178344727,fixed_point,0.0014209747314453125,0.10489931296439736,tensor(0.9873),0.9941598230820381,0.9999999999999999
100,0.1,0.1,0.05,degree_based,0.44950342178344727,dmp,0.00393986701965332,0.1671045104054846,tensor(0.8693),0.9399053097139237,0.9672855879752431
100,0.1,0.1,0.05,degree_based,0.44950342178344727,Srivastava,0.0018241405487060547,0.046561459131255846,tensor(0.9947),0.9907044052021929,1.0
100,0.1,0.1,0.05,degree_based,0.44950342178344727,ALE,0.0005335807800292969,0.430523336864582,tensor(0.9589),0.9806518393769121,1.0
100,0.1,0.1,0.05,degree_based,0.44950342178344727,Modified_ALE,0.0006966590881347656,0.13775362308699715,tensor(0.9521),0.9892669106488811,1.0
100,0.1,0.1,0.05,degree_based,0.5620975494384766,Matic,0.001995086669921875,0.04366645552885432,tensor(0.9947),0.9944889580412007,1.0
100,0.1,0.1,0.05,degree_based,0.5620975494384766,fixed_point,0.0013365745544433594,0.11355827019481905,tensor(0.9786),0.9930315436973858,1.0
100,0.1,0.1,0.05,degree_based,0.5620975494384766,dmp,0.0030281543731689453,0.23005325234752128,tensor(0.7330),0.9161296196207145,0.9259448416751788
100,0.1,0.1,0.05,degree_based,0.5620975494384766,Srivastava,0.0015437602996826172,0.053148033604285085,tensor(0.9919),0.9942305337065795,1.0
100,0.1,0.1,0.05,degree_based,0.5620975494384766,ALE,0.0005233287811279297,0.43068425137694216,tensor(0.9804),0.9866756123528816,0.9979570990806945
100,0.1,0.1,0.05,degree_based,0.5620975494384766,Modified_ALE,0.0006482601165771484,0.18574291714465796,tensor(0.9227),0.9926799876988527,1.0
100,0.1,0.1,0.05,degree_based,0.1738114356994629,Matic,0.0021309852600097656,0.012311365570898365,tensor(0.9987),0.9804390187180327,1.0
100,0.1,0.1,0.05,degree_based,0.1738114356994629,fixed_point,0.0016849040985107422,0.04228330629059437,tensor(0.9892),0.992982353425625,1.0
100,0.1,0.1,0.05,degree_based,0.1738114356994629,dmp,0.0030863285064697266,0.11688654720157528,tensor(0.8617),0.936892074708714,0.9894736842105263
100,0.1,0.1,0.05,degree_based,0.1738114356994629,Srivastava,0.0016329288482666016,0.015617554630449499,tensor(0.9976),0.9746874886570008,0.9999999999999999
100,0.1,0.1,0.05,degree_based,0.1738114356994629,ALE,0.0005021095275878906,0.17258207143102422,tensor(0.9950),0.89975384440585,0.9978947368421053
100,0.1,0.1,0.05,degree_based,0.1738114356994629,Modified_ALE,0.0006442070007324219,0.05848270662694057,tensor(0.9721),0.9713294233284921,0.9978947368421052
100,0.1,0.1,0.05,degree_based,0.4736645221710205,Matic,0.0011315345764160156,0.04493540321735348,tensor(0.9932),0.9931648849683831,1.0
100,0.1,0.1,0.05,degree_based,0.4736645221710205,fixed_point,0.0021827220916748047,0.1172764361186664,tensor(0.9730),0.9901615167443828,1.0
100,0.1,0.1,0.05,degree_based,0.4736645221710205,dmp,0.0029616355895996094,0.19861087434112853,tensor(0.7768),0.8865467601334566,0.9444444444444444
100,0.1,0.1,0.05,degree_based,0.4736645221710205,Srivastava,0.001547098159790039,0.05633792892404499,tensor(0.9896),0.9922036226533879,1.0
100,0.1,0.1,0.05,degree_based,0.4736645221710205,ALE,0.0004985332489013672,0.34520458114455727,tensor(0.9821),0.988630594844373,0.9951159951159951
100,0.1,0.1,0.05,degree_based,0.4736645221710205,Modified_ALE,0.0007150173187255859,0.16249852409059343,tensor(0.9357),0.9921576523686273,0.9945054945054944
100,0.1,0.1,0.05,degree_based,0.17720317840576172,Matic,0.0012955665588378906,0.021590154643388728,tensor(0.9960),0.9734078112096854,1.0
100,0.1,0.1,0.05,degree_based,0.17720317840576172,fixed_point,0.0017380714416503906,0.06027433560667085,tensor(0.9765),0.9815198038439331,1.0
100,0.1,0.1,0.05,degree_based,0.17720317840576172,dmp,0.002807140350341797,0.1264947097448632,tensor(0.8354),0.9177255681928711,0.9736842105263157
100,0.1,0.1,0.05,degree_based,0.17720317840576172,Srivastava,0.0015234947204589844,0.030644816270564038,tensor(0.9923),0.9071433195806008,1.0
100,0.1,0.1,0.05,degree_based,0.17720317840576172,ALE,0.0005173683166503906,0.17157575175693018,tensor(0.9909),0.8486149522803178,1.0
100,0.1,0.1,0.05,degree_based,0.17720317840576172,Modified_ALE,0.0007007122039794922,0.08036261707347223,tensor(0.9577),0.9069770587502599,1.0
100,0.1,0.1,0.05,degree_based,0.1045536994934082,Matic,0.0009715557098388672,0.004463144652570774,tensor(0.9993),0.9418952394431434,1.0
100,0.1,0.1,0.05,degree_based,0.1045536994934082,fixed_point,0.0014221668243408203,0.01957150721186909,tensor(0.9887),0.9384081366829741,0.9964539007092198
100,0.1,0.1,0.05,degree_based,0.1045536994934082,dmp,0.0027022361755371094,0.07006596019505273,tensor(0.9009),0.9333725001944285,0.9751773049645391
100,0.1,0.1,0.05,degree_based,0.1045536994934082,Srivastava,0.0015151500701904297,0.00577414698207299,tensor(0.9988),0.8759254925037331,0.9946808510638298
100,0.1,0.1,0.05,degree_based,0.1045536994934082,ALE,0.0006051063537597656,0.08350912349380982,tensor(0.9985),0.731181020348918,1.0
100,0.1,0.1,0.05,degree_based,0.1045536994934082,Modified_ALE,0.0006761550903320312,0.022850141063317758,tensor(0.9857),0.8757674136886451,0.9929078014184397
100,0.1,0.1,0.1,degree_based,0.4353525638580322,Matic,0.0009770393371582031,0.039479616979810866,tensor(0.9974),0.994001652794882,1.0
100,0.1,0.1,0.1,degree_based,0.4353525638580322,fixed_point,0.0016698837280273438,0.11407535607901859,tensor(0.9881),0.9864743073134344,1.0
100,0.1,0.1,0.1,degree_based,0.4353525638580322,dmp,0.00413060188293457,0.26995843399602565,tensor(0.7083),0.8601000472303868,0.9057406094968108
100,0.1,0.1,0.1,degree_based,0.4353525638580322,Srivastava,0.0016360282897949219,0.04826335442618359,tensor(0.9951),0.992837568117062,1.0
100,0.1,0.1,0.1,degree_based,0.4353525638580322,ALE,0.0006387233734130859,0.4352732427494422,tensor(0.9602),0.9843804679202128,1.0
100,0.1,0.1,0.1,degree_based,0.4353525638580322,Modified_ALE,0.0007510185241699219,0.14512270972114655,tensor(0.9519),0.9870473023621024,1.0
100,0.1,0.1,0.1,degree_based,0.5063564777374268,Matic,0.0010843276977539062,0.041740575757682696,tensor(0.9973),0.9948264014444507,0.9999999999999999
100,0.1,0.1,0.1,degree_based,0.5063564777374268,fixed_point,0.0018045902252197266,0.11898450315422225,tensor(0.9889),0.9949017149021909,1.0
100,0.1,0.1,0.1,degree_based,0.5063564777374268,dmp,0.0028030872344970703,0.2280446685156303,tensor(0.7676),0.8476949670877632,0.9174107142857143
100,0.1,0.1,0.1,degree_based,0.5063564777374268,Srivastava,0.0014758110046386719,0.05119530436269648,tensor(0.9946),0.9938200044912084,1.0
100,0.1,0.1,0.1,degree_based,0.5063564777374268,ALE,0.0005035400390625,0.3720797640183233,tensor(0.9814),0.9864274309176309,1.0
100,0.1,0.1,0.1,degree_based,0.5063564777374268,Modified_ALE,0.0006108283996582031,0.14828475823387552,tensor(0.9540),0.9917589999522334,1.0
100,0.1,0.1,0.1,degree_based,0.4856553077697754,Matic,0.0013184547424316406,0.03906195014328196,tensor(0.9963),0.9933231262150686,1.0
100,0.1,0.1,0.1,degree_based,0.4856553077697754,fixed_point,0.0017938613891601562,0.11662591443490396,tensor(0.9838),0.9919447304803165,1.0
100,0.1,0.1,0.1,degree_based,0.4856553077697754,dmp,0.0026237964630126953,0.2103013494945069,tensor(0.8247),0.8874324569367571,0.9593023255813953
100,0.1,0.1,0.1,degree_based,0.4856553077697754,Srivastava,0.0014383792877197266,0.05153836431387456,tensor(0.9936),0.9862355369922163,1.0
100,0.1,0.1,0.1,degree_based,0.4856553077697754,ALE,0.0004737377166748047,0.5853490544934619,tensor(0.9420),0.9838112694524309,0.9916943521594684
100,0.1,0.1,0.1,degree_based,0.4856553077697754,Modified_ALE,0.0006260871887207031,0.16263355397269208,tensor(0.9439),0.9848405601652034,0.9941860465116279
100,0.1,0.1,0.1,degree_based,0.46089673042297363,Matic,0.0009553432464599609,0.03128184059880758,tensor(0.9978),0.9977005083101435,1.0
100,0.1,0.1,0.1,degree_based,0.46089673042297363,fixed_point,0.0014109611511230469,0.09046219391859983,tensor(0.9874),0.9978455353395682,1.0
100,0.1,0.1,0.1,degree_based,0.46089673042297363,dmp,0.002698183059692383,0.21757788495473443,tensor(0.8263),0.9282358569355839,0.932748538011696
100,0.1,0.1,0.1,degree_based,0.46089673042297363,Srivastava,0.002168416976928711,0.03941785881523125,tensor(0.9964),0.9968331744168679,1.0
100,0.1,0.1,0.1,degree_based,0.46089673042297363,ALE,0.0006105899810791016,0.5705196840382519,tensor(0.9658),0.9870628369216755,0.9935022742040286
100,0.1,0.1,0.1,degree_based,0.46089673042297363,Modified_ALE,0.0006885528564453125,0.15130604770498285,tensor(0.9519),0.9954950530973015,0.9938271604938271
100,0.1,0.1,0.1,degree_based,0.8304567337036133,Matic,0.001306295394897461,0.03960066610495025,tensor(0.9970),0.9958327045611939,1.0
100,0.1,0.1,0.1,degree_based,0.8304567337036133,fixed_point,0.0015439987182617188,0.1118144405808562,tensor(0.9863),0.9947558880100925,1.0
100,0.1,0.1,0.1,degree_based,0.8304567337036133,dmp,0.002989530563354492,0.24803571600856622,tensor(0.7791),0.8728548412770036,0.8875291375291374
100,0.1,0.1,0.1,degree_based,0.8304567337036133,Srivastava,0.0016357898712158203,0.0490043868135962,tensor(0.9953),0.9955019864553171,0.9999999999999999
100,0.1,0.1,0.1,degree_based,0.8304567337036133,ALE,0.0006091594696044922,0.4878498460450965,tensor(0.9813),0.9854724398546918,1.0
100,0.1,0.1,0.1,degree_based,0.8304567337036133,Modified_ALE,0.0007417201995849609,0.17627609853583445,tensor(0.9417),0.99280553808365,1.0
100,0.1,0.1,0.1,degree_based,0.3624870777130127,Matic,0.0012521743774414062,0.029635516647615486,tensor(0.9972),0.9942473745496552,1.0
100,0.1,0.1,0.1,degree_based,0.3624870777130127,fixed_point,0.0013194084167480469,0.08408523203465161,tensor(0.9866),0.9937817376101671,1.0
100,0.1,0.1,0.1,degree_based,0.3624870777130127,dmp,0.0031316280364990234,0.15430918777205088,tensor(0.8750),0.9299528011410557,0.9666666666666667
100,0.1,0.1,0.1,degree_based,0.3624870777130127,Srivastava,0.001796722412109375,0.03541081702493765,tensor(0.9956),0.9912942704656196,1.0
100,0.1,0.1,0.1,degree_based,0.3624870777130127,ALE,0.0006511211395263672,0.39328279403243993,tensor(0.9761),0.9819299986798138,1.0
100,0.1,0.1,0.1,degree_based,0.3624870777130127,Modified_ALE,0.0008513927459716797,0.12197495741616694,tensor(0.9556),0.9885815791703876,1.0
100,0.1,0.1,0.1,degree_based,0.5562582015991211,Matic,0.0008990764617919922,0.04179014487094137,tensor(0.9966),0.9939490312118422,0.9999999999999999
100,0.1,0.1,0.1,degree_based,0.5562582015991211,fixed_point,0.0015988349914550781,0.11571196414146166,tensor(0.9867),0.9930055104489492,1.0
100,0.1,0.1,0.1,degree_based,0.5562582015991211,dmp,0.0027871131896972656,0.23354502587592257,tensor(0.8026),0.8678678431132377,0.9268648018648019
100,0.1,0.1,0.1,degree_based,0.5562582015991211,Srivastava,0.0014872550964355469,0.05536800633254661,tensor(0.9942),0.9961085767475172,1.0
100,0.1,0.1,0.1,degree_based,0.5562582015991211,ALE,0.0005300045013427734,0.6605621534641327,tensor(0.9537),0.980859865216441,0.9953379953379954
100,0.1,0.1,0.1,degree_based,0.5562582015991211,Modified_ALE,0.0006091594696044922,0.19210484557146804,tensor(0.9318),0.9893307633605622,0.9935897435897436
100,0.1,0.1,0.1,degree_based,0.9395561218261719,Matic,0.0010833740234375,0.03905951816383587,tensor(0.9953),0.9887156363834224,1.0
100,0.1,0.1,0.1,degree_based,0.9395561218261719,fixed_point,0.0012707710266113281,0.1259782850162526,tensor(0.9829),0.9848762916774748,1.0
100,0.1,0.1,0.1,degree_based,0.9395561218261719,dmp,0.002833127975463867,0.2711490646127756,tensor(0.7276),0.7612480441110406,0.8846726190476191
100,0.1,0.1,0.1,degree_based,0.9395561218261719,Srivastava,0.001558065414428711,0.06091050962454357,tensor(0.9909),0.9892821799654856,1.0
100,0.1,0.1,0.1,degree_based,0.9395561218261719,ALE,0.0005092620849609375,0.5713518157140954,tensor(0.9674),0.9803509233660574,0.9880952380952381
100,0.1,0.1,0.1,degree_based,0.9395561218261719,Modified_ALE,0.0006167888641357422,0.23604790176114757,tensor(0.8993),0.9833443120379266,0.9880952380952381
100,0.1,0.1,0.1,degree_based,0.4745922088623047,Matic,0.0009772777557373047,0.02736796111883214,tensor(0.9981),0.9936157512972114,1.0
100,0.1,0.1,0.1,degree_based,0.4745922088623047,fixed_point,0.0012388229370117188,0.09102298313898716,tensor(0.9921),0.9939345128195363,1.0
100,0.1,0.1,0.1,degree_based,0.4745922088623047,dmp,0.002882242202758789,0.16400236776179328,tensor(0.8714),0.9247800970463347,0.9482758620689656
100,0.1,0.1,0.1,degree_based,0.4745922088623047,Srivastava,0.0015995502471923828,0.034945368763328065,tensor(0.9965),0.9919496491221623,1.0
100,0.1,0.1,0.1,degree_based,0.4745922088623047,ALE,0.0006206035614013672,0.47091949998037785,tensor(0.9554),0.9879185775638335,1.0
100,0.1,0.1,0.1,degree_based,0.4745922088623047,Modified_ALE,0.0007429122924804688,0.13139891776358834,tensor(0.9573),0.9901994416195048,1.0
100,0.1,0.1,0.1,degree_based,0.8260018825531006,Matic,0.0009479522705078125,0.044789216871875544,tensor(0.9951),0.9908663580700208,1.0
100,0.1,0.1,0.1,degree_based,0.8260018825531006,fixed_point,0.0014691352844238281,0.12532998279373572,tensor(0.9875),0.9866567959323495,1.0
100,0.1,0.1,0.1,degree_based,0.8260018825531006,dmp,0.0030744075775146484,0.2674447444194002,tensor(0.7060),0.77017646513195,0.8788235294117648
100,0.1,0.1,0.1,degree_based,0.8260018825531006,Srivastava,0.0016469955444335938,0.06055576313061571,tensor(0.9920),0.9894088296618652,0.9999999999999999
100,0.1,0.1,0.1,degree_based,0.8260018825531006,ALE,0.0005869865417480469,0.4416096817748161,tensor(0.9767),0.9843360268043588,1.0
100,0.1,0.1,0.1,degree_based,0.8260018825531006,Modified_ALE,0.0008246898651123047,0.1946749198792409,tensor(0.9263),0.9857447495081397,1.0
1000,0.02,0.0,0.001,degree_based,0.157700777053833,Matic,0.002009153366088867,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.157700777053833,fixed_point,0.00744175910949707,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.157700777053833,dmp,0.06579971313476562,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.157700777053833,Srivastava,0.0033190250396728516,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.157700777053833,ALE,0.002042531967163086,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.157700777053833,Modified_ALE,0.002241373062133789,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,Matic,0.0018706321716308594,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,fixed_point,0.007043600082397461,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,dmp,0.06744146347045898,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,Srivastava,0.004447460174560547,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,ALE,0.002646923065185547,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.1483774185180664,Modified_ALE,0.0022401809692382812,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,Matic,0.0018947124481201172,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,fixed_point,0.006968259811401367,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,dmp,0.06347179412841797,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,Srivastava,0.003261566162109375,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,ALE,0.0020704269409179688,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.14610910415649414,Modified_ALE,0.002032756805419922,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,Matic,0.0018661022186279297,0.006295360120584683,tensor(0.9905),0.7477188809259253,0.9587086173320352
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,fixed_point,0.007952213287353516,0.017208399988828334,tensor(0.9464),0.544467597398513,0.996896299902629
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,dmp,0.06351470947265625,0.012132445401068465,tensor(0.9534),0.7459435050453562,0.957359623498864
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,Srivastava,0.0031387805938720703,0.007956429320773551,tensor(0.9862),0.6187347020269416,0.8643399058747161
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,ALE,0.0019228458404541016,0.022603735561433084,tensor(0.9946),0.49360473084441536,0.7307692307692308
1000,0.02,0.0,0.001,degree_based,0.20670461654663086,Modified_ALE,0.0019931793212890625,0.015736772437686543,tensor(0.9582),0.6187345439842192,0.8643399058747161
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,Matic,0.001781463623046875,0.004880664770327109,tensor(0.9901),0.7939549225734198,0.9995815982945151
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,fixed_point,0.0076045989990234375,0.01072249890832597,tensor(0.9576),0.5550468460748589,0.9998605327648383
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,dmp,0.06325888633728027,0.02921862483635272,tensor(0.7746),0.7928459265986707,0.998963957681656
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,Srivastava,0.0031778812408447266,0.004253553164893337,tensor(0.9924),0.7852553293787958,0.9900878643581518
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,ALE,0.0020449161529541016,0.0065942882094952296,tensor(0.9963),0.7088428814719387,0.9334342810464028
1000,0.02,0.0,0.001,degree_based,0.17746996879577637,Modified_ALE,0.002048492431640625,0.005427477920300419,tensor(0.9878),0.7852545672804595,0.9900878643581518
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,Matic,0.0018067359924316406,0.0019895637152906554,tensor(0.9988),0.6300149614225413,0.6923076923076923
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,fixed_point,0.007407665252685547,0.006975554940111965,tensor(0.9861),0.7259012179293476,0.9997768581629342
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,dmp,0.06233811378479004,0.0195569242173791,tensor(0.9310),0.6300080800445046,0.6923076923076923
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,Srivastava,0.003160238265991211,0.003638443373883465,tensor(0.9962),0.46896272634553754,0.6057692307692307
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,ALE,0.0019040107727050781,0.029067864004734274,tensor(0.9964),0.37533314479936325,0.5673076923076923
1000,0.02,0.0,0.001,degree_based,0.17960405349731445,Modified_ALE,0.002009868621826172,0.010879468115207654,tensor(0.9737),0.46896276945096976,0.6057692307692307
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,Matic,0.002023935317993164,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,fixed_point,0.007195234298706055,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,dmp,0.0643923282623291,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,Srivastava,0.0033371448516845703,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,ALE,0.0019881725311279297,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.15789222717285156,Modified_ALE,0.002064228057861328,0.0,tensor(nan),,
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,Matic,0.0038559436798095703,0.0011278717914549794,tensor(0.9995),0.769786548824809,0.9994736842105263
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,fixed_point,0.0074388980865478516,0.004913159776188492,tensor(0.9914),0.696285639362434,0.9995789473684211
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,dmp,0.06647849082946777,0.02167897859587103,tensor(0.9051),0.7688756562013083,0.9968
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,Srivastava,0.003233671188354492,0.0016962416776940218,tensor(0.9989),0.6461363391779381,0.9895157894736842
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,ALE,0.0019648075103759766,0.025987069570220265,tensor(0.9982),0.4506066587748149,0.829284210526316
1000,0.02,0.0,0.001,degree_based,0.17839860916137695,Modified_ALE,0.0021042823791503906,0.006920674096446978,tensor(0.9871),0.6461353407432179,0.9895157894736842
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,Matic,0.0018341541290283203,0.0036646575804160594,tensor(0.9968),0.6558704958525585,0.7827200095634674
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,fixed_point,0.007507801055908203,0.011199273574870872,tensor(0.9755),0.5630300788546829,0.9980175728716304
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,dmp,0.06452441215515137,0.013076245286883599,tensor(0.9495),0.6558362226826336,0.7826303520551493
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,Srivastava,0.003307342529296875,0.0049494910555491515,tensor(0.9945),0.4478039582751389,0.6320754716981132
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,ALE,0.002273082733154297,0.0280282274631916,tensor(0.9976),0.360434697017371,0.5849056603773585
1000,0.02,0.0,0.001,degree_based,0.19638538360595703,Modified_ALE,0.0033016204833984375,0.014764518548114175,tensor(0.9679),0.4478039582751389,0.6320754716981132
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,Matic,0.0018191337585449219,0.00511984140305756,tensor(0.9918),0.7867649205597188,
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,fixed_point,0.007440328598022461,0.012040049373185409,tensor(0.9624),0.4257810166746023,
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,dmp,0.06330513954162598,0.024448362336454924,tensor(0.8622),0.7865776699257526,
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,Srivastava,0.00327301025390625,0.006347073071998749,tensor(0.9878),0.6501582650830806,
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,ALE,0.002041339874267578,0.018816885078792672,tensor(0.9946),0.5011467776784919,
1000,0.02,0.0,0.001,degree_based,0.17638206481933594,Modified_ALE,0.0021216869354248047,0.011833313277870596,tensor(0.9636),0.6501583039853234,
1000,0.02,0.0,0.05,degree_based,2.173530340194702,Matic,0.002246856689453125,0.03323417852300613,tensor(0.9952),0.9935071544855363,1.0
1000,0.02,0.0,0.05,degree_based,2.173530340194702,fixed_point,0.007638216018676758,0.09119134913165146,tensor(0.9750),0.9957914595705065,1.0
1000,0.02,0.0,0.05,degree_based,2.173530340194702,dmp,0.06586265563964844,0.17384707422590825,tensor(0.8129),0.947751149699567,0.9598218391559695
1000,0.02,0.0,0.05,degree_based,2.173530340194702,Srivastava,0.0034096240997314453,0.04276836742983354,tensor(0.9925),0.9884458541330452,1.0
1000,0.02,0.0,0.05,degree_based,2.173530340194702,ALE,0.0020575523376464844,0.3125839835802307,tensor(0.9759),0.9644147495211494,0.9998160581256323
1000,0.02,0.0,0.05,degree_based,2.173530340194702,Modified_ALE,0.0022068023681640625,0.1183621228405846,tensor(0.9531),0.9873852567853715,1.0
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,Matic,0.0019631385803222656,0.02501314072101973,tensor(0.9964),0.9836151895176578,1.0
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,fixed_point,0.0084228515625,0.07271032820397436,tensor(0.9778),0.9931332097581967,1.0
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,dmp,0.06633782386779785,0.14689715400974596,tensor(0.8363),0.9562442327998341,0.9718429740697434
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,Srivastava,0.003335714340209961,0.03455611270021994,tensor(0.9936),0.9647664136449681,1.0
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,ALE,0.002201080322265625,0.3290743038310102,tensor(0.9651),0.9220353104737908,0.9988393287021116
1000,0.02,0.0,0.05,degree_based,1.6525564193725586,Modified_ALE,0.002259969711303711,0.1006010516394338,tensor(0.9578),0.9640331741089782,0.9994669509594883
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,Matic,0.002058267593383789,0.028322252667495586,tensor(0.9955),0.9883381673349164,1.0
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,fixed_point,0.007544994354248047,0.07827201957305485,tensor(0.9753),0.9937129700587004,1.0
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,dmp,0.06386661529541016,0.15272688981468535,tensor(0.8255),0.9503593027705817,0.9695329572597449
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,Srivastava,0.003301382064819336,0.03572701193230479,tensor(0.9931),0.9734592898909703,1.0
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,ALE,0.0019674301147460938,0.2572827821554125,tensor(0.9768),0.9405578096374629,0.9999322389930715
1000,0.02,0.0,0.05,degree_based,1.6664471626281738,Modified_ALE,0.0021064281463623047,0.10137349202831311,tensor(0.9559),0.9725985737481456,1.0
1000,0.02,0.0,0.05,degree_based,1.8794901371002197,Matic,0.0020875930786132812,0.02930402867080777,tensor(0.9963),0.9914741547791363,1.0
1000,0.02,0.0,0.05,degree_based,1.8794901371002197,fixed_point,0.007430315017700195,0.08188550353926184,tensor(0.9798),0.9943313403013514,1.0
1000,0.02,0.0,0.05,degree_based,1.8794901371002197,dmp,0.0642547607421875,0.1650555450064002,tensor(0.8218),0.9416454747310432,0.9658063006862133
1000,0.02,0.0,0.05,degree_based,1.8794901371002197,Srivastava,0.003576517105102539,0.03620414040740158,tensor(0.9943),0.9861924210137109,1.0
